ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000519.SZ,20100413,14.6403,14.6403,13.5467,13.9277,14.6403,-0.7126000000000001,-4.8674,81468.88,163675.1119
000519.SZ,20100412,15.0848,15.1906,14.5345,14.6403,15.0777,-0.43740000000000023,-2.901,67918.31,143002.6388
000519.SZ,20100409,15.0213,15.36,15.0213,15.0777,15.0213,0.056400000000000006,0.3755,58835.63,126607.2959
000519.SZ,20100408,15.2823,15.3317,15.0072,15.0213,15.2965,-0.2751999999999999,-1.7991,57027.54,122151.785
000519.SZ,20100407,14.7743,15.3529,14.6332,15.2965,14.7673,0.5291999999999994,3.5836,104769.85,224021.2714
000519.SZ,20100406,14.7391,14.7673,14.4498,14.7673,14.6967,0.07060000000000066,0.4804,81140.0,167867.3873
000519.SZ,20100402,14.8872,14.8872,14.5345,14.6967,14.9437,-0.2469999999999999,-1.6529,69246.35,143806.087
000519.SZ,20100401,14.6403,15.0142,14.4357,14.9437,14.7461,0.19759999999999955,1.34,106895.97,222759.2511
000519.SZ,20100331,14.7673,14.9507,14.6262,14.7461,14.9296,-0.18350000000000044,-1.2291,58961.34,123331.9459
000519.SZ,20100330,15.0142,15.0425,14.3581,14.9296,15.0001,-0.07049999999999912,-0.47,137739.31,285258.7554
000519.SZ,20100329,16.2842,16.2842,14.7673,15.0001,16.4112,-1.4111000000000011,-8.5984,163525.33,351702.5753
000519.SZ,20100326,16.2278,16.5453,15.8962,16.4112,16.2278,0.18340000000000245,1.1302,28958.87,66708.8987
000519.SZ,20100325,17.0039,17.145,15.9244,16.2278,17.0039,-0.7761000000000031,-4.5642,45563.26,107084.1917
000519.SZ,20100324,16.3689,17.1309,16.0867,17.0039,16.3901,0.6138000000000012,3.7449,47606.3,112739.4535
000519.SZ,20100323,16.4465,16.4606,16.0161,16.3901,16.4465,-0.056400000000000006,-0.3429,32140.32,73776.5356
000519.SZ,20100322,15.9032,16.8275,15.9032,16.4465,15.8962,0.5503,3.4618,44821.59,104619.3022
000519.SZ,20100319,15.3811,16.0443,15.24,15.8962,15.3882,0.5080000000000009,3.3012,44465.96,99315.1526
000519.SZ,20100318,15.0142,15.4023,14.5345,15.3882,15.0495,0.33869999999999933,2.2506,57338.72,122315.6263
000519.SZ,20100317,14.9719,15.3741,14.5062,15.0495,15.0425,0.006999999999999673,0.0465,34240.42,72480.9254
000519.SZ,20100316,14.8096,15.1271,14.6262,15.0425,14.8167,0.22579999999999956,1.524,24060.07,50807.9894
000519.SZ,20100315,16.0655,16.0867,14.5909,14.8167,16.0867,-1.2699999999999996,-7.8947,61120.35,130149.5698
000519.SZ,20100312,17.018,17.1874,15.875,16.0867,16.6088,-0.5220999999999982,-3.1435,80055.42,184814.6104
000519.SZ,20100310,15.8609,16.9334,15.7974,16.6088,15.7268,0.8819999999999979,5.6083,122469.56,285114.2191
000519.SZ,20100309,15.3882,15.8186,15.3811,15.7268,15.5152,0.21160000000000068,1.3638,39960.56,88671.8531
000519.SZ,20100308,15.7127,15.8609,15.24,15.5152,15.5081,0.00709999999999944,0.0458,42521.54,94037.1868
000519.SZ,20100305,14.852,15.7692,14.852,15.5081,14.9648,0.5433000000000003,3.6305,67006.92,147578.1198
000519.SZ,20100304,16.0514,16.2983,14.9648,14.9648,16.0232,-1.058399999999999,-6.6054,81299.52,179308.2959
000519.SZ,20100303,15.7127,16.4465,15.5646,16.0232,15.7198,0.3033999999999999,1.9301,59733.36,136744.0087
000519.SZ,20100302,15.614,16.2983,15.4517,15.7198,15.8962,-0.176400000000001,-1.1097,67541.06,151039.0302
000519.SZ,20100301,15.487,16.3901,15.2965,15.8962,15.6775,0.21870000000000012,1.395,85047.67,191521.473
000519.SZ,20100226,15.6633,16.0655,15.3035,15.6775,15.6633,0.014200000000000657,0.0907,79404.43,176405.579
000519.SZ,20100225,14.6756,16.0655,14.4075,15.6633,14.6473,1.016,6.9364,108985.44,237028.7457
000519.SZ,20100224,14.605,15.4376,14.2734,14.6473,14.598,0.04929999999999879,0.3377,107063.81,224388.1557
000519.SZ,20100223,13.462,14.6897,13.2715,14.598,13.3915,1.2065000000000001,9.0094,96542.0,192665.9302
000519.SZ,20100222,12.439,13.5467,12.3613,13.3915,12.312,1.0795000000000012,8.7679,62218.39,116963.8092
000519.SZ,20100211,12.693,12.8341,12.2978,12.312,12.6506,-0.33860000000000134,-2.6766,30842.47,54921.2807
000519.SZ,20100210,11.7898,12.6577,11.7546,12.6506,11.7475,0.9031000000000002,7.6876,31497.98,54398.5589
000519.SZ,20100209,11.6417,11.9733,11.6346,11.7475,11.7334,0.01410000000000089,0.1202,14289.01,23857.9908
000519.SZ,20100208,11.9098,11.9803,11.4159,11.7334,11.7828,-0.04940000000000033,-0.4193,20579.0,34048.0564
000519.SZ,20100205,12.3472,12.3472,11.5993,11.7828,12.5801,-0.7972999999999999,-6.3378,45047.4,75925.7009
000519.SZ,20100204,12.3543,12.9752,12.2202,12.5801,12.4531,0.12700000000000067,1.0198,43783.97,78421.5603
000519.SZ,20100203,12.4813,12.7,11.6346,12.4531,12.5589,-0.10580000000000034,-0.8424,45980.25,78960.8228
000519.SZ,20100202,13.2645,13.6102,12.4178,12.5589,13.335,-0.7761000000000013,-5.82,44423.42,82025.0958
000519.SZ,20100201,13.7513,13.963,13.208,13.335,13.9065,-0.5714999999999986,-4.1096,35181.43,67117.438
000519.SZ,20100129,13.6102,14.09,13.5467,13.9065,13.6172,0.289299999999999,2.1245,44078.27,86851.1437
000519.SZ,20100128,13.4761,13.836,13.3068,13.6172,13.5114,0.10580000000000034,0.783,41862.13,80831.4775
000519.SZ,20100127,13.4056,14.0053,13.1375,13.5114,13.3985,0.11289999999999978,0.8426,42472.97,81590.2149
000519.SZ,20100126,14.1111,14.3581,13.0528,13.3985,14.1111,-0.7126000000000001,-5.0499,56828.74,109450.8774
000519.SZ,20100125,14.9931,15.2259,14.097,14.1111,15.0425,-0.9314,-6.1918,82903.19,169722.5543
000519.SZ,20100122,15.4517,15.9456,14.8167,15.0425,15.367,-0.32450000000000045,-2.1117,110945.33,241088.3432
000519.SZ,20100121,14.0758,15.367,13.9347,15.367,13.97,1.3970000000000002,10.0,112411.07,234732.335
000519.SZ,20100120,14.0335,14.7038,13.8289,13.97,14.0265,-0.05649999999999977,-0.4028,117128.54,237164.1641
000519.SZ,20100119,14.0406,14.7814,13.8642,14.0265,14.2452,-0.21870000000000012,-1.5353,87910.95,177342.9952
000519.SZ,20100118,13.1304,14.2452,13.0175,14.2452,12.947,1.2982000000000014,10.027,135750.24,266518.4333
000519.SZ,20100115,12.7141,13.208,12.5589,12.947,12.7212,0.22579999999999956,1.775,72349.35,132666.7725
000519.SZ,20100114,12.312,12.8411,12.0791,12.7212,12.1497,0.5715000000000003,4.7038,58871.7,104730.7299
000519.SZ,20100113,11.9168,12.4107,11.7546,12.1497,12.1215,0.028200000000000003,0.2326,49929.64,85579.131
000519.SZ,20100112,11.8604,12.2061,11.7122,12.1215,11.7475,0.3739999999999988,3.1837,29393.33,49876.5181
000519.SZ,20100111,11.8886,11.9803,11.5429,11.7475,11.7405,0.006999999999999673,0.0596,23468.16,39044.3626
000519.SZ,20100108,11.8886,11.9239,11.5358,11.7405,11.8957,-0.1551999999999989,-1.3047,35109.96,58117.9876
000519.SZ,20100107,12.4883,12.5942,11.7898,11.8957,12.4883,-0.5926000000000009,-4.7452,37160.64,64027.5913
000519.SZ,20100106,12.5025,12.7,12.3543,12.4883,12.5589,-0.07059999999999889,-0.5622,37276.1,66020.2839
000519.SZ,20100105,12.6365,12.7776,12.2767,12.5589,12.6012,-0.04230000000000089,-0.3357,44900.52,79621.4341
000519.SZ,20100104,12.1708,13.0457,12.1356,12.6012,12.0086,0.5926000000000009,4.9348,107039.69,191802.6109
000519.SZ,20091231,11.8533,12.0791,11.5782,12.0086,11.8533,0.15529999999999866,1.3102,44059.78,74342.1109
000519.SZ,20091230,11.7122,12.1003,11.6558,11.8533,11.7122,0.14110000000000156,1.2047,59159.28,100104.3788
000519.SZ,20091229,11.423,11.7122,11.2607,11.7122,11.3947,0.317499999999999,2.7864,34415.56,56018.9864
000519.SZ,20091228,11.2748,11.4653,11.1125,11.3947,11.2254,0.16929999999999978,1.5082,31000.23,49648.2842
000519.SZ,20091225,11.3736,11.3947,11.1125,11.2254,11.3171,-0.09169999999999945,-0.8103,21138.7,33609.7325
000519.SZ,20091224,11.2748,11.3806,11.0631,11.3171,11.0772,0.23990000000000045,2.1657,20766.53,33055.7965
000519.SZ,20091223,10.7597,11.176,10.7597,11.0772,10.8867,0.1905000000000001,1.7498,18060.76,28103.8651
000519.SZ,20091222,10.8585,11.2889,10.6539,10.8867,10.8444,0.042299999999999116,0.3901,27222.15,42076.1029
000519.SZ,20091221,10.7668,10.9291,10.7245,10.8444,10.8091,0.03529999999999944,0.3266,14376.23,22036.6812
000519.SZ,20091218,11.2466,11.2889,10.7809,10.8091,11.2466,-0.4375,-3.8901,28948.77,45009.5636
000519.SZ,20091217,11.5217,11.6417,11.2183,11.2466,11.6417,-0.39509999999999934,-3.3938,33622.3,54126.4759
000519.SZ,20091216,12.0721,12.2061,11.6064,11.6417,12.0227,-0.3810000000000002,-3.169,46267.87,77381.9899
000519.SZ,20091215,11.7122,12.1356,11.5782,12.0227,11.7122,0.3105000000000011,2.6511,68022.62,115152.6463
000519.SZ,20091214,11.9098,11.9098,11.4653,11.7122,11.8957,-0.18350000000000044,-1.5426,38354.83,63559.0008
000519.SZ,20091211,11.7757,11.9592,11.6487,11.8957,11.7828,0.11289999999999978,0.9582,79587.15,133427.5015
000519.SZ,20091210,11.43,11.7828,11.0772,11.7828,11.2677,0.5151000000000003,4.5715,51746.77,83285.3832
000519.SZ,20091209,11.6346,11.6981,11.2042,11.2677,11.7193,-0.4516000000000009,-3.8535,35306.26,57050.3709
000519.SZ,20091208,11.8533,11.9803,11.6205,11.7193,11.8533,-0.13400000000000034,-1.1305,28492.04,47536.2585
000519.SZ,20091207,11.6487,11.9521,11.6064,11.8533,11.6699,0.18340000000000067,1.5716,24909.87,41464.4476
000519.SZ,20091204,11.8251,11.938,11.4018,11.6699,11.8533,-0.18340000000000067,-1.5472,49463.2,81530.3615
000519.SZ,20091203,11.9733,12.1144,11.6487,11.8533,12.0297,-0.17639999999999922,-1.4664,43423.3,72833.4877
000519.SZ,20091202,11.7969,12.192,11.6417,12.0297,11.7687,0.26099999999999923,2.2177,51024.4,86546.5983
000519.SZ,20091201,11.7122,11.8463,11.4794,11.7687,11.6417,0.12700000000000067,1.0909,43920.36,72725.8608
000519.SZ,20091130,11.1901,11.677,11.1831,11.6417,11.2183,0.4234000000000009,3.7742,42876.3,70156.8845
000519.SZ,20091127,11.8886,11.8886,10.8797,11.2183,11.8816,-0.6633000000000013,-5.5826,65397.88,105314.9244
000519.SZ,20091126,12.6718,12.6859,11.5711,11.8816,12.5448,-0.6631999999999998,-5.2867,85031.77,146540.8088
000519.SZ,20091125,12.4178,12.6577,12.065,12.5448,12.4531,0.09170000000000122,0.7364,65123.63,114637.1792
000519.SZ,20091124,13.3138,13.4479,12.3472,12.4531,13.2574,-0.8043000000000013,-6.0668,108432.74,199568.6348
000519.SZ,20091123,12.7282,13.3421,12.7,13.2574,12.7776,0.4798000000000009,3.755,130724.08,242070.8187
000519.SZ,20091120,12.5518,13.0387,12.2978,12.7776,12.5166,0.26099999999999923,2.0852,98812.71,177765.1932
000519.SZ,20091119,12.4601,12.693,12.2626,12.5166,12.4601,0.05649999999999977,0.4534,53072.73,94116.191
000519.SZ,20091118,12.7847,12.827,12.2767,12.4601,12.7635,-0.3033999999999999,-2.3771,73206.93,129612.0811
000519.SZ,20091117,12.6295,12.8623,12.4037,12.7635,12.6647,0.09880000000000067,0.7801,80078.23,143776.8194
000519.SZ,20091116,12.7706,12.8623,12.4954,12.6647,12.6295,0.035199999999999676,0.2787,61734.11,111137.0442
000519.SZ,20091113,12.8693,13.0105,12.4107,12.6295,12.8764,-0.24690000000000012,-1.9175,67122.71,120290.2099
000519.SZ,20091112,12.6647,13.1939,12.5942,12.8764,12.7,0.176400000000001,1.389,86889.34,159865.5036
000519.SZ,20091111,12.4178,12.82,12.3472,12.7,12.4178,0.28219999999999956,2.2725,47926.59,85203.2805
000519.SZ,20091110,12.4178,12.6295,12.2837,12.4178,12.3331,0.08469999999999978,0.6868,42010.78,74257.4014
000519.SZ,20091109,12.5589,12.5942,12.2696,12.3331,12.5448,-0.21170000000000044,-1.6876,69568.35,121801.6857
000519.SZ,20091106,12.947,13.328,12.4742,12.5448,12.8341,-0.289299999999999,-2.2542,99235.19,181075.2832
000519.SZ,20091105,12.8482,12.947,12.5801,12.8341,12.7917,0.04239999999999888,0.3315,53271.16,96158.937
000519.SZ,20091104,13.0034,13.2292,12.5166,12.7917,13.2292,-0.4375,-3.3071,122285.24,223309.1196
000519.SZ,20091103,11.931,13.2362,11.931,13.2292,12.0297,1.1995000000000005,9.9712,200613.09,365313.2348
000519.SZ,20091102,11.4865,12.1708,11.43,12.0297,11.7828,0.24690000000000012,2.0954,69751.77,116877.714
000519.SZ,20091030,11.6205,12.2626,11.4653,11.7828,11.4159,0.36689999999999934,3.2139,83526.15,140512.3284
000519.SZ,20091029,11.6346,11.8251,11.3242,11.4159,11.9239,-0.5079999999999991,-4.2604,59964.54,98325.328
000519.SZ,20091028,12.0227,12.2696,11.5006,11.9239,12.2202,-0.29630000000000045,-2.4247,97889.66,164630.55
000519.SZ,20091027,12.3755,12.8764,12.185,12.2202,12.4601,-0.23990000000000045,-1.9253,109842.32,195121.0002
000519.SZ,20091026,12.3472,12.6295,11.931,12.4601,12.2978,0.1623000000000001,1.3197,130336.3,228425.6032
000519.SZ,20091023,12.5377,12.6153,12.0368,12.2978,12.312,-0.01419999999999888,-0.1153,104692.52,182077.01
000519.SZ,20091022,12.3402,12.5589,12.0791,12.312,12.3684,-0.056400000000000006,-0.456,118668.08,206950.5147
000519.SZ,20091021,12.6295,12.8835,12.3331,12.3684,12.9822,-0.6138000000000012,-4.728,179335.52,318355.2436
000519.SZ,20091020,11.6981,12.9822,11.4653,12.9822,11.804,1.1782000000000004,9.9814,254691.13,442126.527
000519.SZ,20091019,12.7,13.0316,11.4159,11.804,11.8533,-0.049300000000000566,-0.4159,294560.36,508090.5809
000519.SZ,20091016,11.8533,11.8533,11.3947,11.8533,10.7738,1.0795000000000012,10.0197,71528.42,119958.056
000519.SZ,20090914,10.2306,10.7738,9.8778,10.7738,9.7931,0.9806999999999988,10.0142,283247.0,414513.1219
000519.SZ,20090911,9.1017,9.9342,8.9606,9.7931,9.0311,0.7620000000000005,8.4375,195214.19,265954.5779
000519.SZ,20090910,8.3326,9.137,8.1915,9.0311,8.3397,0.6913999999999998,8.2905,155516.96,193285.0383
000519.SZ,20090909,8.4808,8.7136,8.1351,8.3397,8.4526,-0.11289999999999978,-1.3357,86545.6,102846.4409
000519.SZ,20090908,8.4526,8.6783,8.2621,8.4526,8.4526,0.0,0.0,108767.79,130759.9634
000519.SZ,20090907,7.7964,8.509,7.7964,8.4526,7.7329,0.7197000000000005,9.307,134629.74,159808.9285
000519.SZ,20090904,7.6835,7.9163,7.5283,7.7329,7.62,0.11289999999999978,1.4816,86977.63,95698.0389
000519.SZ,20090903,7.0697,7.7823,7.0415,7.62,7.0767,0.5433000000000003,7.6773,97356.2,103416.8703
000519.SZ,20090902,7.0556,7.1967,6.8862,7.0767,7.0908,-0.014100000000000001,-0.1988,45463.56,45504.097
000519.SZ,20090901,6.7733,7.2672,6.5828,7.0908,6.9356,0.15519999999999978,2.2377,99538.94,99403.1927
000519.SZ,20090831,7.5495,7.5495,6.9356,6.9356,7.7047,-0.7690999999999999,-9.9822,80853.11,81722.3947
000519.SZ,20090828,7.867,7.867,7.4577,7.7047,7.874,-0.16929999999999978,-2.1501,75649.99,81746.6227
000519.SZ,20090827,7.9163,8.0645,7.6623,7.874,7.8387,0.03529999999999944,0.4503,85000.34,94455.6085
000519.SZ,20090826,7.7611,8.2197,7.5847,7.8387,7.7258,0.11290000000000067,1.4613,103306.84,116295.0564
000519.SZ,20090825,7.5847,7.9869,7.5001,7.7258,7.6765,0.04929999999999968,0.6422,153197.1,168301.6058
000519.SZ,20090824,7.0556,7.8246,7.0203,7.6765,7.1402,0.5362999999999998,7.511,184047.04,192931.7067
000519.SZ,20090821,6.724,7.3731,6.7028,7.1402,6.724,0.4161999999999999,6.1898,180709.55,182704.3349
000519.SZ,20090820,6.0325,6.724,6.0325,6.724,6.1101,0.6139000000000001,10.0473,128095.47,118671.1852
000519.SZ,20090819,5.9972,6.1736,5.9337,6.1101,6.0113,0.09879999999999978,1.6436,81515.69,69908.961
000519.SZ,20090818,5.8208,6.089,5.7856,6.0113,5.9196,0.09170000000000034,1.5491,54957.45,46205.3187
000519.SZ,20090817,6.4558,6.4558,5.8632,5.9196,6.477,-0.5574000000000003,-8.6058,58142.6,50414.3773
000519.SZ,20090814,6.47,6.4982,6.2089,6.477,6.4911,-0.014100000000000001,-0.2172,45354.42,41062.0666
000519.SZ,20090813,6.4276,6.597,6.1877,6.4911,6.47,0.021100000000000563,0.3261,46752.58,42384.3184
000519.SZ,20090812,6.8298,6.9145,6.4558,6.47,6.8298,-0.3597999999999999,-5.2681,69755.22,65949.509
000519.SZ,20090811,6.7875,6.9427,6.7169,6.8298,6.7945,0.03529999999999944,0.5195,49730.9,48115.5733
000519.SZ,20090810,6.6957,6.8792,6.597,6.7945,6.6393,0.15519999999999978,2.3376,54082.24,51475.4941
000519.SZ,20090807,6.4911,6.8298,6.4911,6.6393,6.6322,0.007100000000000328,0.1071,63939.84,60700.4281
000519.SZ,20090806,6.604,6.8086,6.3853,6.6322,6.6746,-0.04239999999999977,-0.6352,63481.1,59234.7038
000519.SZ,20090805,6.6816,6.9074,6.4206,6.6746,6.7381,-0.06350000000000033,-0.9424,75457.62,71558.9059
000519.SZ,20090804,6.4911,6.9145,6.4841,6.7381,6.5052,0.23289999999999988,3.5802,119135.42,113745.7008
000519.SZ,20090803,6.1736,6.6675,6.1736,6.5052,6.2018,0.3033999999999999,4.8921,101096.26,93188.1853
000519.SZ,20090731,5.9549,6.2512,5.9549,6.2018,5.9549,0.24690000000000012,4.1462,86362.37,75119.884
000519.SZ,20090730,5.715,6.2018,5.6938,5.9549,5.7785,0.1764000000000001,3.0527,80988.56,67926.0255
000519.SZ,20090729,6.3994,6.3994,5.7715,5.7785,6.4135,-0.6349999999999998,-9.901,111102.02,95853.3461
000519.SZ,20090728,5.969,6.4558,5.8138,6.4135,5.962,0.45150000000000023,7.573,106249.73,92596.6838
000519.SZ,20090727,5.6868,6.0113,5.6868,5.962,5.7503,0.21169999999999956,3.6815,96224.85,80400.3197
000519.SZ,20090724,5.6656,5.9972,5.5527,5.7503,5.5739,0.1764000000000001,3.1647,84806.24,69626.0655
000519.SZ,20090723,5.6303,5.7785,5.5033,5.5739,5.6656,-0.09170000000000034,-1.6185,78959.15,62985.2461
000519.SZ,20090722,5.3622,5.7997,5.3622,5.6656,5.588,0.07760000000000034,1.3887,181204.42,144131.9976
000519.SZ,20090721,5.1012,5.588,5.1012,5.588,5.08,0.508,10.0,240004.67,188156.096
000519.SZ,20090720,4.8754,5.1153,4.8542,5.08,4.8754,0.20460000000000012,4.1966,70414.58,49769.672
000519.SZ,20090717,4.9036,4.9742,4.7766,4.8754,4.9177,-0.042300000000000004,-0.8602,38020.32,26099.487
000519.SZ,20090716,5.0236,5.0236,4.8895,4.9177,4.9742,-0.05649999999999977,-1.1359,45970.2,32133.1198
000519.SZ,20090715,4.9953,5.0871,4.9318,4.9742,4.9883,-0.014100000000000001,-0.2827,43283.28,30544.917
000519.SZ,20090714,4.9671,5.0236,4.9318,4.9883,4.9601,0.028200000000000003,0.5685,45951.16,32365.7273
000519.SZ,20090713,4.8824,5.0588,4.8331,4.9601,4.9389,0.02119999999999944,0.4292,45593.75,31824.0177
000519.SZ,20090710,5.0447,5.0729,4.8472,4.9389,5.0729,-0.13399999999999945,-2.6415,64834.74,45609.1667
000519.SZ,20090709,4.7978,5.1435,4.7554,5.0729,4.7272,0.3456999999999999,7.313,92615.19,65738.6796
000519.SZ,20090708,4.6637,4.7625,4.6637,4.7272,4.7131,0.014100000000000001,0.2992,29571.92,19760.9304
000519.SZ,20090707,4.7978,4.8401,4.6567,4.7131,4.826,-0.11289999999999978,-2.3394,39394.06,26482.4263
000519.SZ,20090706,4.7484,4.8824,4.6143,4.826,4.7343,0.09169999999999945,1.9369,53456.13,35973.2145
000519.SZ,20090703,4.6355,4.7978,4.5508,4.7343,4.6567,0.07760000000000034,1.6664,53941.34,36258.8637
000519.SZ,20090702,4.7202,4.7978,4.572,4.6567,4.7131,-0.056400000000000006,-1.1967,49212.93,32342.5569
000519.SZ,20090701,4.5367,4.9389,4.4873,4.7131,4.5579,0.15519999999999978,3.4051,109095.43,73724.2931
000519.SZ,20090630,4.445,4.5791,4.4097,4.5579,4.4521,0.10580000000000034,2.3764,41321.24,26413.4629
000519.SZ,20090629,4.4803,4.4803,4.3956,4.4521,4.4944,-0.042300000000000004,-0.9412,25039.7,15715.9042
000519.SZ,20090626,4.4662,4.5649,4.4309,4.4944,4.4521,0.042300000000000004,0.9501,28783.31,18351.9348
000519.SZ,20090625,4.4873,4.5014,4.4027,4.4521,4.4803,-0.028200000000000003,-0.6294,27869.41,17522.9427
000519.SZ,20090624,4.5791,4.5791,4.4521,4.4803,4.5438,-0.06350000000000033,-1.3975,34830.9,22274.3753
000519.SZ,20090623,4.3956,4.6002,4.3674,4.5438,4.4168,0.12699999999999978,2.8754,66056.35,42325.5232
000519.SZ,20090622,4.5226,4.572,4.3744,4.4168,4.5085,-0.09169999999999945,-2.0339,52753.17,33224.4491
000519.SZ,20090619,4.6355,4.6355,4.4944,4.5085,4.6708,-0.1623000000000001,-3.4748,65933.48,42343.9877
000519.SZ,20090618,4.6143,4.7202,4.5156,4.6708,4.6284,0.04239999999999977,0.9161,91483.85,59786.5574
000519.SZ,20090617,4.699,4.7413,4.5226,4.6284,4.8189,-0.1905000000000001,-3.9532,100860.77,65976.7282
000519.SZ,20090616,4.9953,4.9953,4.6073,4.8189,5.1223,-0.3033999999999999,-5.9231,186545.59,125840.1955
000519.SZ,20090609,4.7131,5.1223,4.7131,5.1223,4.6567,0.46560000000000024,9.9985,195150.06,139270.06
000519.SZ,20090608,4.2404,4.6567,4.2333,4.6567,4.2333,0.4234,10.0017,105909.23,67876.9715
000519.SZ,20090605,4.2122,4.2757,4.1839,4.2333,4.2192,0.014100000000000001,0.3342,12302.35,7383.5537
000519.SZ,20090604,4.2757,4.2757,4.1628,4.2192,4.2898,-0.07059999999999977,-1.6458,26672.0,15973.0981
000519.SZ,20090603,4.2827,4.2898,4.1981,4.2898,4.2968,-0.007000000000000561,-0.1629,37916.65,22795.657
000519.SZ,20090602,4.3603,4.3956,4.2333,4.2968,4.3603,-0.06349999999999945,-1.4563,25249.7,15392.6085
000519.SZ,20090601,4.3462,4.4027,4.3321,4.3603,4.3462,0.014100000000000001,0.3244,21871.35,13524.8464
000519.SZ,20090527,4.3533,4.3956,4.3039,4.3462,4.3533,-0.007100000000000328,-0.1631,16483.95,10163.7209
000519.SZ,20090526,4.2192,4.4168,4.2192,4.3533,4.2333,0.1200000000000001,2.8347,31562.99,19479.6203
000519.SZ,20090525,4.2192,4.2333,4.1063,4.2333,4.2333,0.0,0.0,19882.5,11726.7781
000519.SZ,20090522,4.2404,4.2757,4.1981,4.2333,4.2616,-0.02829999999999977,-0.6641,22287.1,13375.7224
000519.SZ,20090521,4.3603,4.3956,4.2333,4.2616,4.3251,-0.06350000000000033,-1.4682,31818.44,19336.1736
000519.SZ,20090519,4.3039,4.4309,4.3039,4.3251,4.3039,0.02120000000000033,0.4926,27355.35,16875.83
000519.SZ,20090518,4.3039,4.3039,4.191,4.3039,4.318,-0.014100000000000001,-0.3265,29839.03,17963.2258
000519.SZ,20090515,4.3744,4.4027,4.2827,4.318,4.3674,-0.04940000000000033,-1.1311,27805.15,17052.9958
000519.SZ,20090514,4.3744,4.4309,4.3039,4.3674,4.3815,-0.014100000000000001,-0.3218,20741.89,12877.7498
000519.SZ,20090513,4.3744,4.4521,4.3392,4.3815,4.4309,-0.04940000000000033,-1.1149,23799.25,14843.784
000519.SZ,20090512,4.3039,4.4309,4.1063,4.4309,4.3109,0.1200000000000001,2.7836,46161.16,28199.5067
000519.SZ,20090511,4.4944,4.5156,4.3039,4.3109,4.5156,-0.20469999999999988,-4.5332,42504.31,26434.6786
000519.SZ,20090508,4.5579,4.6143,4.4521,4.5156,4.5297,-0.014100000000000001,-0.3113,31232.57,20010.568
000519.SZ,20090507,4.7061,4.7625,4.4662,4.5297,4.7131,-0.18339999999999979,-3.8913,60864.18,39480.7091
000519.SZ,20090506,4.6426,4.7978,4.5861,4.7131,4.6567,0.056400000000000006,1.2112,67346.68,45002.8277
000519.SZ,20090505,4.4873,4.7484,4.445,4.6567,4.5085,0.1482000000000001,3.2871,77457.4,50452.6343
000519.SZ,20090504,4.3815,4.5156,4.3251,4.5085,4.3815,0.12699999999999978,2.8986,60681.0,38076.1112
000519.SZ,20090430,4.5014,4.5226,4.3039,4.3815,4.4379,-0.056400000000000006,-1.2709,35072.57,21951.705
000519.SZ,20090429,4.3744,4.5861,4.2474,4.4379,4.3815,0.056400000000000006,1.2872,38747.34,24507.6561
000519.SZ,20090428,4.3815,4.6002,4.3392,4.3815,4.4309,-0.04940000000000033,-1.1149,34275.8,21657.9532
000519.SZ,20090427,4.3815,4.6919,4.3462,4.4309,4.3956,0.03530000000000033,0.8031,50886.35,32435.7395
000519.SZ,20090424,4.2263,4.4309,4.1769,4.3956,4.2686,0.12699999999999978,2.9752,52692.66,31997.5206
000519.SZ,20090423,4.0922,4.3251,4.064,4.2686,4.1628,0.10580000000000034,2.5416,33580.52,20029.7873
000519.SZ,20090422,4.3603,4.4027,4.0569,4.1628,4.3674,-0.20460000000000012,-4.6847,65725.02,39339.9471
000519.SZ,20090421,4.5297,4.5297,4.2968,4.3674,4.5156,-0.1482000000000001,-3.282,40872.71,25446.4127
000519.SZ,20090420,4.4591,4.5367,4.3744,4.5156,4.4097,0.1059000000000001,2.4015,33579.91,21234.1623
000519.SZ,20090417,4.5579,4.5579,4.3039,4.4097,4.5649,-0.15519999999999978,-3.3999,50013.15,31166.7752
000519.SZ,20090416,4.5861,4.6426,4.4944,4.5649,4.5861,-0.02120000000000033,-0.4623,49611.88,31934.746
000519.SZ,20090415,4.4803,4.7272,4.445,4.5861,4.5791,0.006999999999999673,0.1529,59680.23,38771.0762
000519.SZ,20090414,4.3603,4.6849,4.1981,4.5791,4.3744,0.20470000000000077,4.6795,85726.22,53339.4327
000519.SZ,20090413,4.3815,4.5791,4.2968,4.3744,4.3462,0.028200000000000003,0.6488,96631.81,60818.9667
000519.SZ,20090410,4.1204,4.445,4.0993,4.3462,4.0569,0.2892999999999999,7.1311,115440.99,70538.5743
000519.SZ,20090409,3.6901,4.0569,3.6195,4.0569,3.6901,0.36679999999999957,9.9401,91791.58,50708.8896
000519.SZ,20090408,3.8312,3.8876,3.6477,3.6901,3.8312,-0.14109999999999978,-3.6829,58127.97,30588.8397
000519.SZ,20090407,3.7253,3.9441,3.7253,3.8312,3.7606,0.07059999999999977,1.8774,54395.17,29782.3181
000519.SZ,20090403,3.7959,3.9158,3.7253,3.7606,3.7959,-0.03529999999999989,-0.93,78226.35,42172.4267
000519.SZ,20090402,3.7183,3.8664,3.6266,3.7959,3.7324,0.06349999999999989,1.7013,108976.3,57866.7972
000519.SZ,20090401,3.7747,3.937,3.7042,3.7324,3.7747,-0.042300000000000004,-1.1206,134919.8,72317.1789
